2023-01-12 13:21:57.100[1673526117100] | INFO  | main       | persistence.DbReader                 - 2020-05-13T00:00
2023-01-12 13:21:57.116[1673526117116] | INFO  | main       | persistence.DbReader                 - 2020-05-15T00:00
2023-01-12 13:21:57.134[1673526117134] | INFO  | main       | persistence.DbReader                 - 2020-05-15T00:00
2023-01-12 13:21:57.152[1673526117152] | INFO  | main       | persistence.DbReader                 - 2020-06-05T00:00
2023-01-12 13:21:57.166[1673526117166] | INFO  | main       | persistence.DbReader                 - 2020-06-11T00:00
2023-01-12 13:21:57.179[1673526117179] | INFO  | main       | persistence.DbReader                 - 2020-06-12T00:00
2023-01-12 13:21:57.194[1673526117194] | INFO  | main       | persistence.DbReader                 - 2020-06-12T00:00
2023-01-12 13:21:57.208[1673526117208] | INFO  | main       | persistence.DbReader                 - 2020-06-12T00:00
2023-01-12 13:21:57.227[1673526117227] | INFO  | main       | persistence.DbReader                 - 2020-06-22T00:00
2023-01-12 13:21:57.244[1673526117244] | INFO  | main       | persistence.DbReader                 - 2020-06-25T00:00
2023-01-12 13:21:57.260[1673526117260] | INFO  | main       | persistence.DbReader                 - 2020-07-06T00:00
2023-01-12 13:21:57.278[1673526117278] | INFO  | main       | persistence.DbReader                 - 2020-07-06T00:00
2023-01-12 13:21:57.298[1673526117298] | INFO  | main       | persistence.DbReader                 - 2020-07-06T00:00
2023-01-12 13:21:57.315[1673526117315] | INFO  | main       | persistence.DbReader                 - 2020-07-09T00:00
2023-01-12 13:21:57.391[1673526117391] | INFO  | main       | persistence.DbReader                 - 2020-07-13T00:00
2023-01-12 13:21:57.406[1673526117406] | INFO  | main       | persistence.DbReader                 - 2020-07-13T00:00
2023-01-12 13:21:57.424[1673526117424] | INFO  | main       | persistence.DbReader                 - 2020-07-16T00:00
2023-01-12 13:21:57.446[1673526117446] | INFO  | main       | persistence.DbReader                 - 2020-07-16T00:00
2023-01-12 13:21:57.459[1673526117459] | INFO  | main       | persistence.DbReader                 - 2020-07-16T00:00
2023-01-12 13:21:57.477[1673526117477] | INFO  | main       | persistence.DbReader                 - 2020-07-16T00:00
2023-01-12 13:21:57.491[1673526117491] | INFO  | main       | persistence.DbReader                 - 2020-07-17T00:00
2023-01-12 13:21:57.504[1673526117504] | INFO  | main       | persistence.DbReader                 - 2020-07-20T00:00
2023-01-12 13:21:57.520[1673526117520] | INFO  | main       | persistence.DbReader                 - 2020-07-20T00:00
2023-01-12 13:21:57.534[1673526117534] | INFO  | main       | persistence.DbReader                 - 2020-07-20T00:00
2023-01-12 13:21:57.555[1673526117555] | INFO  | main       | persistence.DbReader                 - 2020-07-23T00:00
2023-01-12 13:21:57.570[1673526117570] | INFO  | main       | persistence.DbReader                 - 2020-07-23T00:00
2023-01-12 13:21:57.583[1673526117583] | INFO  | main       | persistence.DbReader                 - 2020-07-30T00:00
2023-01-12 13:21:57.599[1673526117599] | INFO  | main       | persistence.DbReader                 - 2020-07-30T00:00
2023-01-12 13:21:57.623[1673526117623] | INFO  | main       | persistence.DbReader                 - 2020-08-06T00:00
2023-01-12 13:21:57.645[1673526117645] | INFO  | main       | persistence.DbReader                 - 2020-08-06T00:00
2023-01-12 13:21:57.659[1673526117659] | INFO  | main       | persistence.DbReader                 - 2020-08-07T00:00
2023-01-12 13:21:57.673[1673526117673] | INFO  | main       | persistence.DbReader                 - 2020-08-07T00:00
2023-01-12 13:21:57.688[1673526117688] | INFO  | main       | persistence.DbReader                 - 2020-08-06T00:00
2023-01-12 13:21:57.702[1673526117702] | INFO  | main       | persistence.DbReader                 - 2020-08-07T00:00
2023-01-12 13:21:57.718[1673526117718] | INFO  | main       | persistence.DbReader                 - 2020-08-10T00:00
2023-01-12 13:21:57.732[1673526117732] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.746[1673526117746] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.759[1673526117759] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.773[1673526117773] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.791[1673526117791] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.812[1673526117812] | INFO  | main       | persistence.DbReader                 - 2020-08-11T00:00
2023-01-12 13:21:57.825[1673526117825] | INFO  | main       | persistence.DbReader                 - 2020-08-13T00:00
2023-01-12 13:21:57.839[1673526117839] | INFO  | main       | persistence.DbReader                 - 2020-08-15T00:00
2023-01-12 13:21:57.858[1673526117858] | INFO  | main       | persistence.DbReader                 - 2020-08-14T00:00
2023-01-12 13:21:57.873[1673526117873] | INFO  | main       | persistence.DbReader                 - 2020-08-19T00:00
2023-01-12 13:21:57.908[1673526117908] | INFO  | main       | persistence.DbReader                 - 2020-08-19T00:00
2023-01-12 13:21:57.961[1673526117961] | INFO  | main       | persistence.DbReader                 - 2020-08-18T00:00
2023-01-12 13:21:58.065[1673526118065] | INFO  | main       | persistence.DbReader                 - 2020-08-21T00:00
2023-01-12 13:21:58.081[1673526118081] | INFO  | main       | persistence.DbReader                 - 2020-08-27T00:00
2023-01-12 13:21:58.096[1673526118096] | INFO  | main       | persistence.DbReader                 - 2020-08-28T00:00
2023-01-12 13:21:58.117[1673526118117] | INFO  | main       | persistence.DbReader                 - 2020-08-28T00:00
2023-01-12 13:21:58.131[1673526118131] | INFO  | main       | persistence.DbReader                 - 2020-08-29T00:00
2023-01-12 13:21:58.145[1673526118145] | INFO  | main       | persistence.DbReader                 - 2020-08-31T00:00
2023-01-12 13:21:58.158[1673526118158] | INFO  | main       | persistence.DbReader                 - 2020-09-01T00:00
2023-01-12 13:21:58.241[1673526118241] | INFO  | main       | persistence.DbReader                 - 2020-09-01T00:00
2023-01-12 13:21:58.263[1673526118263] | INFO  | main       | persistence.DbReader                 - 2020-09-04T00:00
2023-01-12 13:21:58.277[1673526118277] | INFO  | main       | persistence.DbReader                 - 2020-09-03T00:00
2023-01-12 13:21:58.316[1673526118316] | INFO  | main       | persistence.DbReader                 - 2020-09-04T00:00
2023-01-12 13:21:58.338[1673526118338] | INFO  | main       | persistence.DbReader                 - 2020-09-04T00:00
2023-01-12 13:21:58.352[1673526118352] | INFO  | main       | persistence.DbReader                 - 2020-09-04T00:00
2023-01-12 13:21:58.381[1673526118381] | INFO  | main       | persistence.DbReader                 - 2020-09-09T00:00
2023-01-12 13:21:58.407[1673526118407] | INFO  | main       | persistence.DbReader                 - 2020-09-10T00:00
2023-01-12 13:21:58.420[1673526118420] | INFO  | main       | persistence.DbReader                 - 2020-09-10T00:00
2023-01-12 13:21:58.432[1673526118432] | INFO  | main       | persistence.DbReader                 - 2020-09-10T00:00
2023-01-12 13:21:58.452[1673526118452] | INFO  | main       | persistence.DbReader                 - 2020-09-10T00:00
2023-01-12 13:21:58.617[1673526118617] | INFO  | main       | persistence.DbReader                 - 2020-09-11T00:00
2023-01-12 13:21:58.643[1673526118643] | INFO  | main       | persistence.DbReader                 - 2020-09-11T00:00
2023-01-12 13:21:58.657[1673526118657] | INFO  | main       | persistence.DbReader                 - 2020-09-11T00:00
2023-01-12 13:21:58.727[1673526118727] | INFO  | main       | persistence.DbReader                 - 2020-09-11T00:00
2023-01-12 13:21:58.739[1673526118739] | INFO  | main       | persistence.DbReader                 - 2020-09-15T00:00
2023-01-12 13:21:58.756[1673526118756] | INFO  | main       | persistence.DbReader                 - 2020-09-16T00:00
2023-01-12 13:21:58.769[1673526118769] | INFO  | main       | persistence.DbReader                 - 2020-09-16T00:00
2023-01-12 13:21:58.783[1673526118783] | INFO  | main       | persistence.DbReader                 - 2020-09-16T00:00
2023-01-12 13:21:58.797[1673526118797] | INFO  | main       | persistence.DbReader                 - 2020-09-17T00:00
2023-01-12 13:21:58.818[1673526118818] | INFO  | main       | persistence.DbReader                 - 2020-09-21T00:00
2023-01-12 13:21:58.847[1673526118847] | INFO  | main       | persistence.DbReader                 - 2020-09-21T00:00
2023-01-12 13:21:58.861[1673526118861] | INFO  | main       | persistence.DbReader                 - 2020-09-21T00:00
2023-01-12 13:21:58.875[1673526118875] | INFO  | main       | persistence.DbReader                 - 2020-09-22T00:00
2023-01-12 13:21:58.889[1673526118889] | INFO  | main       | persistence.DbReader                 - 2020-09-24T00:00
2023-01-12 13:21:58.903[1673526118903] | INFO  | main       | persistence.DbReader                 - 2020-09-28T00:00
2023-01-12 13:21:58.918[1673526118918] | INFO  | main       | persistence.DbReader                 - 2020-09-30T00:00
2023-01-12 13:21:58.932[1673526118932] | INFO  | main       | persistence.DbReader                 - 2020-09-30T00:00
2023-01-12 13:21:58.947[1673526118947] | INFO  | main       | persistence.DbReader                 - 2020-09-30T00:00
2023-01-12 13:21:58.960[1673526118960] | INFO  | main       | persistence.DbReader                 - 2020-10-02T00:00
2023-01-12 13:21:58.973[1673526118973] | INFO  | main       | persistence.DbReader                 - 2020-10-06T00:00
2023-01-12 13:21:58.986[1673526118986] | INFO  | main       | persistence.DbReader                 - 2020-10-10T00:00
2023-01-12 13:21:58.999[1673526118999] | INFO  | main       | persistence.DbReader                 - 2020-10-15T00:00
2023-01-12 13:21:59.034[1673526119034] | INFO  | main       | persistence.DbReader                 - 2020-10-14T00:00
2023-01-12 13:21:59.052[1673526119052] | INFO  | main       | persistence.DbReader                 - 2020-10-15T00:00
2023-01-12 13:21:59.108[1673526119108] | INFO  | main       | persistence.DbReader                 - 2020-10-15T00:00
2023-01-12 13:21:59.125[1673526119125] | INFO  | main       | persistence.DbReader                 - 2020-10-15T00:00
2023-01-12 13:21:59.140[1673526119140] | INFO  | main       | persistence.DbReader                 - 2020-10-20T00:00
2023-01-12 13:21:59.153[1673526119153] | INFO  | main       | persistence.DbReader                 - 2020-10-20T00:00
2023-01-12 13:21:59.170[1673526119170] | INFO  | main       | persistence.DbReader                 - 2020-10-21T00:00
2023-01-12 13:21:59.183[1673526119183] | INFO  | main       | persistence.DbReader                 - 2020-10-21T00:00
2023-01-12 13:21:59.197[1673526119197] | INFO  | main       | persistence.DbReader                 - 2020-10-21T00:00
2023-01-12 13:21:59.211[1673526119211] | INFO  | main       | persistence.DbReader                 - 2020-10-23T00:00
2023-01-12 13:21:59.224[1673526119224] | INFO  | main       | persistence.DbReader                 - 2020-10-27T00:00
2023-01-12 13:21:59.255[1673526119255] | INFO  | main       | persistence.DbReader                 - 2020-10-28T00:00
2023-01-12 13:21:59.268[1673526119268] | INFO  | main       | persistence.DbReader                 - 2020-10-28T00:00
2023-01-12 13:21:59.281[1673526119281] | INFO  | main       | persistence.DbReader                 - 2020-11-02T00:00
2023-01-12 13:21:59.295[1673526119295] | INFO  | main       | persistence.DbReader                 - 2020-11-04T00:00
2023-01-12 13:21:59.311[1673526119311] | INFO  | main       | persistence.DbReader                 - 2020-11-06T00:00
2023-01-12 13:21:59.333[1673526119333] | INFO  | main       | persistence.DbReader                 - 2020-11-10T00:00
2023-01-12 13:21:59.349[1673526119349] | INFO  | main       | persistence.DbReader                 - 2020-11-18T00:00
2023-01-12 13:21:59.363[1673526119363] | INFO  | main       | persistence.DbReader                 - 2020-11-19T00:00
2023-01-12 13:21:59.374[1673526119374] | INFO  | main       | persistence.DbReader                 - 2020-11-19T00:00
2023-01-12 13:21:59.387[1673526119387] | INFO  | main       | persistence.DbReader                 - 2020-11-24T00:00
2023-01-12 13:21:59.400[1673526119400] | INFO  | main       | persistence.DbReader                 - 2020-11-24T00:00
2023-01-12 13:21:59.412[1673526119412] | INFO  | main       | persistence.DbReader                 - 2020-11-26T00:00
2023-01-12 13:21:59.424[1673526119424] | INFO  | main       | persistence.DbReader                 - 2020-11-26T00:00
2023-01-12 13:21:59.437[1673526119437] | INFO  | main       | persistence.DbReader                 - 2020-12-01T00:00
2023-01-12 13:21:59.449[1673526119449] | INFO  | main       | persistence.DbReader                 - 2020-12-04T00:00
2023-01-12 13:21:59.462[1673526119462] | INFO  | main       | persistence.DbReader                 - 2020-12-10T00:00
2023-01-12 13:21:59.474[1673526119474] | INFO  | main       | persistence.DbReader                 - 2020-12-10T00:00
2023-01-12 13:21:59.487[1673526119487] | INFO  | main       | persistence.DbReader                 - 2020-12-11T00:00
2023-01-12 13:21:59.500[1673526119500] | INFO  | main       | persistence.DbReader                 - 2020-12-11T00:00
2023-01-12 13:21:59.513[1673526119513] | INFO  | main       | persistence.DbReader                 - 2020-12-17T00:00
2023-01-12 13:21:59.526[1673526119526] | INFO  | main       | persistence.DbReader                 - 2020-12-21T00:00
2023-01-12 13:21:59.542[1673526119542] | INFO  | main       | persistence.DbReader                 - 2020-12-21T00:00
2023-01-12 13:21:59.559[1673526119559] | INFO  | main       | persistence.DbReader                 - 2020-12-25T00:00
2023-01-12 13:21:59.573[1673526119573] | INFO  | main       | persistence.DbReader                 - 2020-12-29T00:00
2023-01-12 13:21:59.588[1673526119588] | INFO  | main       | persistence.DbReader                 - 2020-12-30T00:00
2023-01-12 13:21:59.602[1673526119602] | INFO  | main       | persistence.DbReader                 - 2020-12-30T00:00
2023-01-12 13:21:59.614[1673526119614] | INFO  | main       | persistence.DbReader                 - 2020-12-30T00:00
2023-01-12 13:21:59.626[1673526119626] | INFO  | main       | persistence.DbReader                 - 2021-01-05T00:00
